start	end	text
1554600	1556600	Una de ellas es la ley de inversiones,
1556600	1558600	como ya les he dicho, es claro.
1558600	1560600	Si la regla del juego no es tan clara,
1560600	1563600	si no tenemos seguridad jurídica para la inversión,
1563600	1565600	si mañana vos deberás invertir
1565600	1567600	y mañana te nacionalizan tus empresas,
1567600	1569600	qué seguridad jurídica tenés.
1569600	1572600	Segundo, tenés que apoyar con crédito.
1572600	1575600	Tenés que apoyar también desde las etas
1575600	1577600	como también del gobierno nacional
1577600	1580600	hacer esas alianzas estratégicas público-público
1580600	1582600	para impulsar el desarrollo productivo.
1582600	1584600	Pero también nosotros proponemos
1584600	1586600	las alianzas público-privado,
1586600	1588600	que es lo que nos está dando resultado
1588600	1590600	acá en la región.
1590600	1592600	Y estoy seguro que en Bolivia,
1592600	1594600	generándole confianza y leyes claras,
1594600	1596600	van a invertir los pequeños, los medianos
1596600	1598600	y los grandes empresarios para crecer.
1598600	1600600	Candidato, repregunta.
1600600	1601600	Candidato, el castillo.
1601600	1602600	Muchas gracias, alcalde.
1602600	1604600	Hemos visto que ha escuchado alguna de las propuestas
1604600	1606600	que hemos planteado como el movimiento de socialismo.
1606600	1608600	Algunas las ha recogido su persona.
1608600	1610600	Pero la pregunta específica era
1610600	1612600	qué facilidad le va a dar a los emprendedores,
1612600	1614600	a las emprendedoras en nuestro país,
1614600	1616600	para que puedan acceder al crédito.
1616600	1618600	Precisamente, el movimiento del socialismo
1618600	1620600	ha desarrollado el crédito vida.
1620600	1622600	Darle créditos para las personas productivas,
1622600	1624600	las personas que producen con sus manos
1624600	1626600	en todo el territorio nacional.
1626600	1628600	Con tasas de interés muy vacas,
1628600	1630600	pero con periodos de gracia para que los bancos
1630600	1632600	el día de mañana no estén aficiando
1632600	1634600	a las familias productoras.
1634600	1636600	Eso lo están diciendo ustedes.
1636600	1638600	Pero ustedes, cuando hablaron
1638600	1640600	en el gobierno de Luis Arce,
1640600	1642600	dijeron que iban a dar un crédito
1642600	1644600	del 7% para los jóvenes emprendedores.
1644600	1646600	Veanlo en este momento en las estadísticas.
1646600	1648600	Nadie está, ni quiere meterse
1648600	1650600	en ese tipo de crédito.
1650600	1652600	Porque no hay las condiciones,
1652600	1654600	no hay las garantías que el Estado debe darle
1654600	1656600	al quien quiere emprender,
1656600	1658600	el que quiere tener un pequeño, mediano negocio.
1658600	1660600	Creo que es ahí la traba.
1660600	1662600	Y la traba son los temas impositivos,
1662600	1664600	que es mucha carga tributaria
1664600	1666600	la que no te deja avanzar ni invertir en Bolivia.
1666600	1668600	Muchísimas gracias, candidato Johnny Fernández.
1668600	1670600	Usted comprenderá y ha visto el ejercicio
1670600	1672600	que hemos realizado en los segundos
1672600	1674600	que tiene cada uno de los candidatos
1674600	1676600	tanto para su exposición como para...
1684600	1686600	Los demás candidatos tendrán 15 segundos
1686600	1688600	para formular una pregunta al candidato expósitor.
1688600	1690600	El candidato consultado
1690600	1692600	responderá en 45 segundos.
1692600	1694600	Luego de esta respuesta,
1694600	1696600	cada candidato que preguntó
1696600	1698600	tendrá 30 segundos adicionales
1698600	1700600	para hacer uso de réplica
1700600	1702600	al candidato expósitor.
1702600	1704600	De esta manera, el expósitor tendrá 30 segundos adicionales
1704600	1706600	para el uso de su derecho a duplica.
1706600	1708600	Desarrollando un ciclo de
1708600	1710600	una pregunta, una respuesta,
1710600	1712600	una réplica y una duplica.
1712600	1714600	Esta dinámica se repite por cada candidato
1714600	1716600	y no podrá ser alterada por ningún motivo.
1716600	1718600	Todos preguntan.
1718600	1720600	Todos responden.
1720600	1722600	Rondas de preguntas cruzadas.
1722600	1724600	En este bloque se desarrollarán
1724600	1726600	cuatro rondas de preguntas.
1726600	1728600	Respuestas, réplicas y duplicas.
1728600	1730600	Cada candidato podrá dirigir
1730600	1732600	una pregunta con temática libre
1732600	1734600	al postulante de su elección
1734600	1736600	con una duración máximo de 15 segundos.
1736600	1738600	El candidato consultado responderá
1738600	1740600	en 45 segundos.
1740600	1742600	Por favor de la pregunta podrá hacer
1742600	1744600	una réplica de 30 segundos
1744600	1746600	y el candidato aludido cerrará
1746600	1748600	con una duplica también de 30 segundos.
1748600	1750600	Todos preguntan.
1750600	1752600	Todos responden.
1752600	1754600	Cierre del debate.
1754600	1756600	Para finalizar este espacio democrático,
1756600	1758600	cada candidato dispondrá de un minuto
1758600	1760600	para despedirse de la audiencia
1760600	1762600	desde el centro del escenario.
1762600	1764600	Música
1768600	1770600	Ahí está.
1770600	1772600	El reglamento queda claro
1772600	1774600	y como usted ha podido observar
1774600	1776600	el tiempo es sumamente importante.
1776600	1778600	Esta noche nosotros comenzamos de esta manera.
1778600	1780600	Yo sé que usted lo está esperando
1780600	1782600	del otro lado de la pantalla.
1782600	1784600	Comenzamos de esta manera.
1784600	1786600	Acompáñenos.
1786600	1788600	Arranca el primer debate presidencial
1788600	1790600	en la red 1 de Bolivia.
1790600	1792600	Música
1820600	1822600	Música
1822600	1824600	Música
1824600	1826600	Música
1826600	1828600	Música
1828600	1830600	Música
1830600	1832600	Música
1832600	1834600	Música
1834600	1836600	Muy buenas noches a todos.
1836600	1838600	Candidatos, gracias por estar aquí.
1838600	1840600	Gracias a todos.
1840600	1842600	Gracias a cada uno de ustedes por aceptar
1842600	1844600	efectivamente contribuir a este espacio democrático
1844600	1846600	porque debatirle hace bien
1846600	1848600	a la democracia.
1848600	1850600	La ventana se prepara para resolver
1850600	1852600	stopping el debate.
1852600	1854600	Música
1854600	1857600	Música
1857600	1860600	Música
1860600	1863600	Música
1863600	1866600	L самой
1866600	1868600	Música
1868600	1871600	Música
1871600	1874600	Música
1874600	1881560	de debate es sumamente importante el tiempo, así es que Cecilia, apelamos a su poder de resumen
1881560	1886440	para poder explicarle al país y responder también a las consultas que se tienen.
1886440	1892280	Según este sorteo, este sorteo que se ha hecho previamente de forma notariada y los candidatos
1892280	1897760	están totalmente de acuerdo, el primero en intervenir para presentarse al país es el
1897760	1903560	candidato Johnny Fernández de la Alianza La Fuerza del Pueblo, todos y cada uno de los
1903560	1908320	candidatos tiene un minuto para presentarse, candidato Fernández, buenas noches.
1908320	1914520	Muy buenas noches Bolivia, buenas noches a todos los hermanos que están en todo el territorio
1914520	1921880	nacional, hoy es un día muy especial porque hoy nos dan la oportunidad de decirles a ustedes lo
1921880	1929080	que ustedes querían que transmitamos ese abandono, esa situación difícil por la que pasan miles
1929080	1935880	de bolivianos, el caminar es recorrer los barrios, las provincias, el campo, hemos aprendido y
1935880	1943480	también hemos recogido todas sus necesidades y hoy vamos a plasmar en un proyecto, en este plan
1943480	1951080	que es para reactivar la economía, para vivir mejor, pero sobre todo, venimos con la fe puesta de
1951080	1957280	que esta constitución tiene que respetar los derechos de todos los ciudadanos, que esta constitución
1957280	1963600	debe ser respetada por todos nosotros, hasta que nosotros lleguemos al gobierno y la reformemos,
1963600	1969560	hay que darle seguridad jurídica, seguridad laboral, seguridad para el trabajo a nuestros
1969560	1974120	queridos vecinos, gracias. Muchísimas gracias al candidato Johnny Fernández, vamos con el
1974120	1978240	saludo y la presentación del candidato de la Alianza Libre, porque de Tuto Quiroga, adelante Tuto.
1978640	1986000	Buenas noches bolivianos, seis semanas, seis, cinco, cuatro, tres, dos, uno, dotación,
1986000	1993560	la elección más importante en décadas, tenemos el destino del país en nuestras manos, os seguimos
1993560	1999200	como estamos los últimos 20 años, con la crisis cada día más grave, con la platita,
1999200	2005560	el ingreso que no alcanza cuando vamos al mercado, sin diésel, sin gasolina, sin dólares, con los
2005560	2012800	jóvenes perdiendo la esperanza, o cambiamos de rumbo dramáticamente para responder a las angustias
2012800	2020600	de las familias bolivianas y mostrarles un futuro con esperanza, está en nuestras manos el 17 de
2020600	2028000	agosto, de aquí a seis semanas estoy convencido que vamos a juntos darle un rumbo diferente a
2028000	2033840	nuestro país para las familias bolivianas, y que ese 17 de agosto, nosotros como servidores,
2033840	2039880	con ustedes como mandantes, vamos a decirle a Bolivia, es ya libre, es ya libre este suelo por los
2039880	2045680	siglos de los siglos amén. Muchas gracias, es tiempo de saludar al candidato de la Alianza Unidad,
2045680	2051400	Samuel Doria Medina, candidato Samuel Doria Medina, buenas noches, bienvenido. Muy buenas noches,
2051400	2058200	estoy muy contento de estar aquí con todos ustedes, Bolivia está viviendo la peor crisis
2058200	2066560	económica en los últimos 40 años, y esto se debe a que el modelo del más se ha agotado totalmente,
2067560	2075600	y la pregunta fundamental de esta elección es ¿quién tiene el liderazgo y la propuesta
2075600	2084440	el plan para sacar a Bolivia de esta crisis? Necesitamos un cambio muy profundo, un cambio
2084440	2093480	profundo donde no solamente podamos dejar de lado a los políticos tradicionales que ya tuvieron su
2093480	2100160	oportunidad, sino tengamos un liderazgo nuevo que haga las cosas diferentes para tener resultados
2100160	2107000	diferentes. Yo soy un empresario que tengo más hechos que palabras y tengo un plan para salir
2107000	2113000	de esta crisis en 100 días carajo. Muchísimas gracias al candidato, continuamos con las
2113000	2118040	presentaciones, es turno del candidato de la Organización Política Sumate, Manfred Reyes Sevilla,
2118040	2124760	buenas noches. Buenas noches, buenas noches querida familia boliviana de los nueve departamentos,
2124760	2130640	el día de hoy un día muy importante porque ustedes van a ver dos visiones, una visión de
2130640	2138240	ex presidentes, ex ministros que ya tuvieron la oportunidad y no lo lograron, miren en la situación
2138240	2143560	en la que se encuentra nuestra querida bolivia, pero nunca perdamos la esperanza, yo vengo de seis
2143560	2149400	gestiones exitosas de alcalde y de gobernador, estoy convencido de lograr una transformación
2149400	2156640	profunda de nuestra querida bolivia, he jurado tres veces defender a nuestra patria, he sido
2156640	2162720	desterrado por Evo Morales, se tenía que estar 11 años afuera, sin embargo he retornado a mi querida
2162720	2169400	bolivia para luchar, para convertir a nuestra querida bolivia en una bolivia rica, en una bolivia
2169400	2176720	con oportunidades, en una bolivia donde ustedes se sientan orgullosos de ser bolivianos y vamos a
2176720	2183000	buscar la reconciliación y la unidad nacional. Muchísimas gracias y es tiempo de darle la
2183000	2188360	bienvenida al candidato del movimiento al socialismo Eduardo del Castillo, buenas noches candidato,
2188360	2194840	bienvenido adelante. Muy buenas noches, saludar a todas y cada una de las familias bolivianas que
2194840	2199720	se encuentran en sus hogares, en sus fuentes de trabajo, quiero saludar también a la red uno por
2199720	2204600	este espacio democrático que nos permite llegar a todos y cada uno de los hogares en nuestro país,
2204600	2210160	lamentablemente tenemos que lamentar la ausencia de algunos candidatos que no tienen esa vocación
2210160	2215480	democrática y la valentía y la hidalguía para poder explicar sus propuestas al pueblo boliviano,
2215520	2222640	soy Eduardo del Castillo, un joven cruceño, un joven boliviano que conoce que siente todas y cada
2222640	2227240	una de las demandas, las necesidades que tienen y tenemos todo un plan para trabajar. Quiero
